id,text,author,source,added_at,last_posted_at,times_posted
872be443-2b00-4727-b1b8-580aa45e90b5,Respond intelligently even to unintelligent treatment.,Lao Tzu,github,2025-09-28T07:04:51.551283+00:00,,0
68e0c2f7-af70-4aab-bce8-a3e136a45bee,All that we are is the result of what we have thought.,Buddha,github,2025-09-28T07:04:51.551291+00:00,,0
815762e0-f4d6-4b27-b35e-9a33de4da245,Hatred is never appeased by hatred in this world; by non-hatred alone is hatred appeased.,Buddha,github,2025-09-28T07:04:51.551302+00:00,,0
4847a021-243d-485f-acd7-75e1d26a7260,Better than a thousand hollow words is one word that brings peace.,Buddha,github,2025-09-28T07:04:51.551311+00:00,,0
1a59b234-84fc-4ca5-a962-466d6348c59b,No one saves us but ourselves. We must walk the path.,Buddha,github,2025-09-28T07:04:51.551319+00:00,,0
74236330-85a2-44c1-864b-b623d0d0873e,A disciplined mind brings happiness.,Buddha,github,2025-09-28T07:04:51.551326+00:00,,0
0e6963da-3edc-41b0-97a6-7c2969453309,The mind is difficult to control; a trained mind brings happiness.,Buddha,github,2025-09-28T07:04:51.551334+00:00,,0
a5641021-74d8-4bc4-934b-bc972d1d305b,"As a solid rock is not shaken by the wind, so the wise are not moved by praise or blame.",Buddha,github,2025-09-28T07:04:51.551348+00:00,,0
9f629574-cc28-4089-a239-734085e5b04c,Purity and impurity depend on oneself; no one can purify another.,Buddha,github,2025-09-28T07:04:51.551357+00:00,,0
f29e0e7e-38a2-423a-883b-b8759b43029c,"To live a pure unselfish life, one must count nothing as one's own.",Buddha,github,2025-09-28T07:04:51.551367+00:00,,0
a36841ea-ba00-44e6-80db-5f4558e15c72,"If you light a lamp for someone else, it will also brighten your path.",Buddha,github,2025-09-28T07:04:51.551377+00:00,,0
2d932893-a57f-4231-99e6-e8446a67a4d0,It does not matter how slowly you go as long as you do not stop.,Confucius,github,2025-09-28T07:04:51.551386+00:00,,0
2ca14437-ab2e-43fe-885c-79525e7afc8f,"Our greatest glory is not in never falling, but in rising every time we fall.",Confucius,github,2025-09-28T07:04:51.551395+00:00,,0
510331ed-ba86-4151-97e9-b0b25ca233a8,The man who moves a mountain begins by carrying away small stones.,Confucius,github,2025-09-28T07:04:51.551404+00:00,,0
2bd3a8d7-85b2-49d9-9664-a86deee5d875,"When we see people of worth, we should think of equaling them; when we see people of a contrary character, we should turn inwards and examine ourselves.",Confucius,github,2025-09-28T07:04:51.551417+00:00,,0
8690e6b0-18b5-4a51-920c-6ee20f4c7ec0,The cautious seldom err.,Confucius,github,2025-09-28T07:04:51.551424+00:00,,0
04fb76ba-7455-416b-80d1-26fee5357f8e,"Wherever you go, go with all your heart.",Confucius,github,2025-09-28T07:04:51.551432+00:00,,0
4f1dc601-4cc5-4c00-b49a-5dca5904bcfe,Real knowledge is to know the extent of one's ignorance.,Confucius,github,2025-09-28T07:04:51.551441+00:00,,0
55af6a73-4da3-460b-bb54-d1de122ada60,He who learns but does not think is lost; he who thinks but does not learn is in great danger.,Confucius,github,2025-09-28T07:04:51.551451+00:00,,0
0f42f24e-9245-4f71-94b6-5a067fb6205c,To see what is right and not do it is want of courage.,Confucius,github,2025-09-28T07:04:51.551459+00:00,,0
af770675-3928-476c-bebf-257f2ee42c82,The expectations of life depend upon diligence; the mechanic that would perfect their work must first sharpen their tools.,Confucius,github,2025-09-28T07:04:51.551469+00:00,,0
387e66a3-fcce-49c8-8032-bc6d76d591a5,"You have a right to action, but not to the fruits of action.",Bhagavad Gita,github,2025-09-28T07:04:51.551480+00:00,,0
2a513c5b-2084-48ad-94db-e226049fdc43,"For one who has conquered the mind, the mind is the best of friends; for one who has failed, the mind will be the greatest enemy.",Bhagavad Gita,github,2025-09-28T07:04:51.551492+00:00,,0
348c37f7-4b9c-4f29-9a74-7709f822e7da,"Set thy heart upon thy work, but never on its reward.",Bhagavad Gita,github,2025-09-28T07:04:51.551500+00:00,,0
4e1dacec-97a5-4487-9544-0d4e3bf2d1a9,"Let your actions be pure, for your actions become your destiny.",Bhagavad Gita,github,2025-09-28T07:04:51.551508+00:00,,0
49e09be2-4b5f-4051-836a-527c51591ece,"When meditation is mastered, the mind is unwavering like the flame of a lamp in a windless place.",Bhagavad Gita,github,2025-09-28T07:04:51.551520+00:00,,0
e9618278-f71b-4f7d-b647-f254011bd312,Perform your duty and abandon attachment to success and failure.,Bhagavad Gita,github,2025-09-28T07:04:51.551528+00:00,,0
c3579acb-dbc4-46e9-8ee9-b5ebca8ec284,"One becomes what one believes; as one's faith, so one is.",Bhagavad Gita,github,2025-09-28T07:04:51.551536+00:00,,0
84bd75bf-3dcb-446f-b813-be219b81f379,"Better one's own duty, though imperfect, than another's duty well performed.",Bhagavad Gita,github,2025-09-28T07:04:51.551545+00:00,,0
ca94d759-9822-4a44-a5a3-b2ca7492eb25,From attachment springs desire; from desire springs anger.,Bhagavad Gita,github,2025-09-28T07:04:51.551553+00:00,,0
ce09d9bc-fb3e-40bf-bdf5-39b1f2ffab14,"The self is a friend for one who has conquered the self; for one who has not, the self remains an enemy.",Bhagavad Gita,github,2025-09-28T07:04:51.551563+00:00,,0
b701a125-af64-4f4a-986d-a948aa68d485,"Fall seven times, stand up eight.",Japanese Proverb,github,2025-09-28T07:04:51.551573+00:00,,0
a1991e15-cef0-4ae9-9163-9544974d7be4,A journey of a thousand miles begins with a single step.,Chinese Proverb,github,2025-09-28T07:04:51.551581+00:00,,0
f1441025-0f69-4ca1-b41a-8712b45a127f,The bamboo that bends is stronger than the oak that resists.,Japanese Proverb,github,2025-09-28T07:04:51.551590+00:00,,0
73f56c49-e081-469b-b3f2-1aa5ae0ec597,"When the winds of change blow, some build walls, others build windmills.",Chinese Proverb,github,2025-09-28T07:04:51.551598+00:00,,0
7f8f406d-4814-4362-8677-a4680fd3538a,"Little by little, one travels far.",Tanzanian Proverb,github,2025-09-28T07:04:51.551607+00:00,,0
1c46c759-3c3f-466b-8703-831a9d301576,The person who moves a mountain begins by carrying away small stones.,Chinese Proverb,github,2025-09-28T07:04:51.551616+00:00,,0
20efbdf3-7b57-4e97-9269-b4d8023155e7,After the storm comes the calm.,Latin Proverb,github,2025-09-28T07:04:51.551623+00:00,,0
d8c0858d-0849-41dc-b50f-a8f87ca59be5,The obstacle is the path.,Zen Proverb,github,2025-09-28T07:04:51.551630+00:00,,0
e7e961d2-63a5-4113-a0de-8403206cc216,"He who asks is a fool for five minutes, but he who does not ask remains a fool forever.",Chinese Proverb,github,2025-09-28T07:04:51.551642+00:00,,0
f8845388-9722-4f33-9c43-91cf8d65603e,"A reed before the wind lives on, while mighty oaks do fall.",French Proverb,github,2025-09-28T07:04:51.551652+00:00,,0
5af039a3-04b1-4423-9ede-b74561e55d4a,"What we think, we become.",Buddha,github,2025-09-28T07:04:51.551659+00:00,,0
ff529eb5-6345-4616-a217-b1e89fc6207f,The unexamined life is not worth living.,Socrates,github,2025-09-28T07:04:51.551667+00:00,,0
